pesex,peeduca,ptdtrace,prtage,pemlr,prunedur,prmjind1,prmjocc1,prdtind1,prdtocc1
1,43,1,56,1,-1,4,1,7,1
2,43,1,54,1,-1,5,5,21,17
2,40,1,25,1,-1,12,3,50,11
2,40,1,20,2,-1,11,3,46,13
2,43,1,50,1,-1,8,5,32,17
1,46,1,49,6,-1,10,2,42,10
2,46,1,49,1,-1,9,2,36,10
1,43,1,39,1,-1,13,3,51,12
2,43,1,43,1,-1,10,2,41,10
2,33,1,43,1,-1,10,4,41,16
1,32,1,52,1,-1,1,6,1,18
1,39,1,30,1,-1,11,3,46,13
2,37,1,54,1,-1,11,3,46,13
2,39,1,22,4,48,9,3,38,14
1,38,1,39,1,-1,3,7,4,19
1,39,1,34,1,-1,3,7,4,19
1,42,1,61,1,-1,9,1,36,2
2,40,1,49,1,-1,6,5,23,17
1,39,2,40,1,-1,12,10,47,22
1,40,1,43,1,-1,3,7,4,19
2,39,2,32,1,-1,11,3,45,14
2,41,2,44,1,-1,10,3,42,11
1,39,2,47,1,-1,3,7,4,19
2,44,1,72,1,-1,10,5,42,17
1,40,2,43,1,-1,4,9,10,21
2,40,2,50,1,-1,9,5,38,17
1,41,1,43,1,-1,5,4,22,16
2,42,1,49,1,-1,5,4,22,16
1,43,1,64,1,-1,4,2,9,4
2,46,1,62,1,-1,10,2,40,8
1,44,1,44,1,-1,8,1,32,2
2,39,1,44,1,-1,9,5,38,17
2,43,1,38,1,-1,8,5,34,17
1,39,1,39,1,-1,8,1,34,1
2,40,1,61,1,-1,4,10,17,22
2,39,2,67,1,-1,10,3,42,11
2,39,2,59,1,-1,10,1,40,1
2,43,2,54,1,-1,10,2,40,3
1,40,2,62,1,-1,10,3,41,14
1,43,1,47,1,-1,10,2,40,8
2,43,1,36,1,-1,10,2,41,10
1,42,1,40,1,-1,13,3,51,12
2,43,1,60,1,-1,5,4,22,16
1,39,1,33,4,9,4,9,14,21
2,39,1,21,1,-1,10,3,43,15
2,39,1,61,1,-1,5,5,22,17
2,39,1,30,1,-1,11,3,46,13
2,42,1,60,1,-1,13,3,51,12
1,39,1,66,1,-1,3,9,4,21
1,41,1,35,1,-1,5,2,22,3
2,40,1,22,1,-1,5,3,22,13
1,39,1,26,1,-1,11,1,46,1
1,41,1,26,1,-1,6,10,23,22
2,39,1,63,1,-1,5,5,22,17
2,42,1,61,1,-1,12,9,49,21
1,40,1,65,1,-1,5,8,22,20
2,39,2,49,1,-1,13,3,51,12
2,40,2,24,1,-1,6,10,23,22
2,39,1,22,1,-1,11,1,45,1
2,39,1,20,1,-1,11,3,45,14
1,43,1,48,1,-1,8,1,32,1
2,44,1,37,1,-1,8,1,32,1
1,43,1,68,1,-1,4,2,7,4
2,42,1,41,1,-1,9,5,38,17
1,40,1,35,1,-1,4,1,13,1
2,40,1,31,1,-1,4,9,13,21
1,46,4,39,1,-1,10,2,41,10
2,43,4,37,2,-1,10,2,43,8
1,43,1,54,1,-1,9,4,36,16
2,44,1,63,1,-1,10,2,40,8
2,43,1,49,1,-1,10,2,42,10
2,38,1,57,1,-1,10,2,42,10
2,39,1,63,1,-1,5,4,22,16
1,39,1,41,1,-1,5,5,22,17
2,43,1,46,1,-1,10,1,41,1
1,43,1,42,1,-1,10,3,41,11
1,41,1,27,1,-1,9,7,38,19
2,44,1,41,1,-1,4,1,14,1
1,44,1,28,1,-1,12,2,49,8
2,40,1,58,1,-1,13,5,51,17
1,43,1,61,1,-1,9,2,36,4
2,37,1,19,4,34,8,5,32,17
2,43,1,49,1,-1,10,1,42,1
1,39,1,48,1,-1,3,7,4,19
1,39,1,39,1,-1,5,10,22,22
1,42,1,32,1,-1,5,4,22,16
1,43,1,40,1,-1,11,5,45,17
2,43,1,40,1,-1,11,1,45,1
2,39,1,25,1,-1,5,4,22,16
1,40,1,25,1,-1,5,4,22,16
2,41,1,48,1,-1,10,2,42,10
1,43,1,48,1,-1,8,1,33,1
2,40,1,18,1,-1,11,3,46,13
2,36,1,16,1,-1,11,5,44,17
2,40,1,31,4,6,5,4,22,16
2,42,1,63,2,-1,10,2,42,10
2,40,1,30,1,-1,4,10,14,22
2,43,1,27,1,-1,10,2,42,10
1,39,1,76,1,-1,5,4,22,16
1,34,1,29,1,-1,4,1,11,1
1,34,1,70,1,-1,3,5,4,17
2,34,1,66,1,-1,5,5,22,17
2,44,1,71,1,-1,10,2,43,6
2,42,1,45,1,-1,4,4,14,16
1,44,1,74,1,-1,5,4,21,16
1,43,1,34,1,-1,9,3,38,14
2,43,1,27,1,-1,10,2,42,10
1,39,1,33,1,-1,2,9,3,21
1,43,1,44,1,-1,4,9,18,21
2,41,1,45,1,-1,7,5,29,17
2,39,1,58,1,-1,10,2,40,8
2,43,1,25,1,-1,9,4,38,16
1,40,2,47,1,-1,4,9,17,21
1,40,3,54,1,-1,8,5,32,17
2,41,1,44,1,-1,9,4,38,16
1,40,1,69,1,-1,4,9,14,21
2,39,1,67,1,-1,10,3,43,15
2,43,1,54,1,-1,10,2,40,10
1,44,1,54,1,-1,8,4,33,16
1,39,1,21,1,-1,3,7,4,19
1,36,1,58,1,-1,9,1,36,1
1,40,1,32,1,-1,5,4,22,16
2,44,1,72,1,-1,10,2,40,8
1,41,1,66,1,-1,9,1,39,1
1,39,1,59,1,-1,4,5,6,17
2,31,1,33,1,-1,4,9,14,21
1,32,1,52,1,-1,4,3,14,14
1,39,1,60,1,-1,3,7,4,19
2,39,1,63,1,-1,5,4,22,16
1,42,1,39,1,-1,4,8,6,20
2,41,1,63,1,-1,9,5,36,17
2,40,1,44,1,-1,4,10,14,22
1,34,1,56,1,-1,4,10,14,22
1,43,1,35,1,-1,3,4,4,16
1,39,7,19,1,-1,5,4,22,16
1,39,1,31,1,-1,5,10,22,22
1,43,1,42,1,-1,8,1,32,1
2,44,1,42,1,-1,10,2,40,8
1,42,4,42,1,-1,6,5,23,17
2,43,4,38,1,-1,10,2,42,10
1,39,1,54,1,-1,5,10,22,22
2,40,1,52,1,-1,9,2,36,7
1,39,1,44,1,-1,9,3,38,14
2,43,1,43,1,-1,11,1,44,2
2,43,1,36,1,-1,13,2,51,8
2,44,1,44,1,-1,13,2,51,8
2,39,1,25,2,-1,11,3,44,15
1,39,2,67,1,-1,4,9,14,21
1,43,17,48,1,-1,13,3,51,12
2,44,17,52,1,-1,9,5,38,17
2,40,11,26,1,-1,5,5,22,17
2,37,11,26,2,-1,5,10,21,22
2,39,1,21,1,-1,11,10,46,22
1,39,2,23,1,-1,11,1,46,1
1,43,1,58,1,-1,6,10,23,22
1,32,1,54,1,-1,11,3,44,13
2,39,1,30,1,-1,9,3,36,11
1,43,1,31,1,-1,11,2,44,3
1,39,2,43,1,-1,3,5,4,17
1,40,1,31,1,-1,4,7,8,19
1,40,1,64,1,-1,3,10,4,22
1,39,1,63,1,-1,5,4,22,16
2,38,1,62,1,-1,10,3,42,11
2,36,1,57,1,-1,9,1,36,1
1,37,1,49,1,-1,5,1,22,1
2,44,1,40,1,-1,8,1,34,1
1,39,1,54,1,-1,3,7,4,19
2,43,1,48,1,-1,4,1,8,2
1,40,1,52,1,-1,10,2,42,10
1,40,1,25,1,-1,4,2,14,5
2,41,1,57,1,-1,10,2,41,5
1,38,1,23,1,-1,3,7,4,19
2,38,1,20,1,-1,3,5,4,17
1,40,1,73,1,-1,9,3,38,14
1,39,1,50,1,-1,3,7,4,19
1,35,1,53,1,-1,11,3,44,13
2,41,1,52,1,-1,10,2,42,10
1,41,1,53,1,-1,12,8,47,20
1,43,1,27,1,-1,6,2,24,4
2,43,1,47,1,-1,10,1,41,2
1,39,1,53,1,-1,8,4,34,16
2,41,1,69,1,-1,10,2,41,10
2,39,1,23,1,-1,10,3,42,11
2,39,1,57,1,-1,8,5,32,17
1,43,1,62,6,-1,9,2,36,3
1,41,1,33,1,-1,4,9,6,21
1,43,1,27,1,-1,5,4,21,16
1,43,1,48,1,-1,8,1,32,2
1,43,1,35,1,-1,9,1,38,2
2,43,1,36,1,-1,5,4,22,16
2,41,1,53,1,-1,8,4,33,16
1,43,1,56,1,-1,6,10,23,22
1,39,1,69,1,-1,7,2,29,4
2,41,1,58,1,-1,10,2,41,10
1,40,1,38,1,-1,8,1,32,1
2,39,1,37,1,-1,8,5,32,17
2,43,1,38,1,-1,10,2,40,8
1,39,1,39,1,-1,12,7,49,19
1,33,1,49,1,-1,3,7,4,19
2,42,1,75,1,-1,10,2,40,8
1,44,1,76,2,-1,10,2,40,8
2,40,1,41,1,-1,10,3,42,11
1,43,1,42,1,-1,7,1,25,2
1,43,1,28,1,-1,9,2,36,3
2,42,1,70,1,-1,10,2,42,3
1,39,1,72,1,-1,5,10,21,22
1,43,1,29,1,-1,10,2,41,10
2,44,1,29,1,-1,10,2,42,10
1,39,1,46,1,-1,6,9,24,21
2,37,1,40,1,-1,9,1,36,1
1,43,3,45,1,-1,9,2,36,3
2,44,1,50,1,-1,10,2,42,10
1,46,4,68,1,-1,13,2,51,4
1,39,1,42,1,-1,3,7,4,19
2,33,1,43,1,-1,9,3,38,14
2,35,1,16,1,-1,11,3,46,13
1,46,4,69,1,-1,10,2,40,8
2,46,4,70,1,-1,10,2,40,5
2,43,1,40,1,-1,10,2,42,10
2,43,1,37,1,-1,9,2,36,3
1,43,4,39,1,-1,9,2,36,9
2,39,1,39,1,-1,11,3,46,13
1,39,1,32,1,-1,6,10,23,22
1,38,1,18,1,-1,11,3,46,13
2,39,1,49,1,-1,5,4,22,16
1,35,1,56,1,-1,6,5,23,17
1,39,1,34,1,-1,9,5,38,17
1,43,1,24,1,-1,9,2,36,3
1,43,1,25,1,-1,4,7,6,19
2,43,1,24,1,-1,8,2,32,3
2,44,1,52,1,-1,10,2,40,8
1,43,1,52,1,-1,9,1,36,2
2,39,1,60,1,-1,6,1,23,1
1,40,1,44,1,-1,10,8,40,20
2,40,1,43,1,-1,10,5,40,17
1,43,1,31,1,-1,4,9,13,21
2,42,1,41,1,-1,10,3,41,11
1,43,1,61,1,-1,1,1,1,1
1,39,1,47,1,-1,1,1,1,1
2,39,1,33,1,-1,1,4,1,16
2,43,1,50,1,-1,4,1,19,2
1,44,1,53,1,-1,4,1,19,1
2,43,1,58,1,-1,5,2,22,3
1,43,1,61,1,-1,8,1,32,2
1,40,1,51,1,-1,3,7,4,19
1,43,1,41,1,-1,10,8,40,20
2,43,1,37,1,-1,9,2,36,9
2,43,1,59,2,-1,3,1,4,1
2,40,1,70,3,6,10,3,42,11
1,40,1,40,1,-1,7,2,30,3
2,42,1,39,1,-1,10,3,41,11
2,36,1,16,1,-1,5,4,22,16
1,39,1,48,1,-1,12,8,47,20
2,39,1,47,1,-1,4,9,19,21
1,43,1,23,1,-1,6,8,23,20
1,46,1,35,1,-1,10,2,40,8
2,44,1,37,1,-1,10,2,40,8
2,40,1,54,1,-1,10,3,42,15
1,39,1,53,1,-1,4,1,13,1
1,39,1,23,1,-1,4,4,6,16
2,39,1,55,1,-1,9,3,38,14
1,44,1,60,1,-1,11,3,44,13
2,41,1,61,1,-1,6,3,23,13
1,41,1,60,1,-1,4,9,17,21
1,43,1,73,1,-1,9,1,38,1
2,40,1,64,1,-1,9,1,38,1
2,45,10,44,1,-1,13,2,51,10
1,42,4,39,1,-1,11,1,46,1
2,46,4,35,1,-1,5,2,22,10
1,44,1,32,1,-1,13,2,51,4
2,43,1,32,1,-1,13,2,51,4
2,40,1,53,1,-1,10,2,40,8
2,39,1,66,1,-1,11,3,44,15
2,39,1,37,4,8,11,3,44,15
2,41,2,33,4,1,13,5,51,17
1,36,1,28,1,-1,6,10,23,22
2,39,1,25,1,-1,6,5,23,17
2,42,1,60,1,-1,12,3,48,15
1,39,1,39,1,-1,9,3,38,12
2,41,1,40,1,-1,10,3,42,11
1,44,1,62,1,-1,10,2,40,8
2,42,1,60,1,-1,13,2,51,7
1,39,1,20,1,-1,11,3,46,13
2,39,1,60,1,-1,6,1,23,1
1,40,1,41,1,-1,13,1,51,2
2,33,1,54,1,-1,12,3,50,14
1,32,1,58,1,-1,6,10,23,22
1,44,1,62,1,-1,10,2,41,6
2,40,1,48,4,26,9,5,39,17
1,37,1,47,1,-1,9,10,39,22
1,39,1,24,3,2,9,10,39,22
2,39,1,51,1,-1,11,1,44,1
2,40,1,51,1,-1,13,3,51,12
1,43,1,23,1,-1,13,2,51,4
1,39,1,44,1,-1,3,7,4,19
2,43,1,58,1,-1,6,1,24,1
2,43,7,40,1,-1,10,2,40,8
1,46,1,75,1,-1,10,2,43,6
2,43,1,28,1,-1,13,1,51,1
1,44,1,29,1,-1,9,2,36,5
1,40,1,33,1,-1,9,2,36,4
2,40,1,34,1,-1,9,1,36,1
1,43,4,59,1,-1,6,1,24,2
2,43,4,58,1,-1,5,4,22,16
1,44,4,30,1,-1,4,9,19,21
2,40,1,62,1,-1,5,4,22,16
1,40,1,55,1,-1,13,5,51,17
1,41,1,31,1,-1,3,7,4,19
2,43,1,28,1,-1,10,2,41,10
2,34,2,46,1,-1,10,3,42,11
2,43,2,58,1,-1,12,2,49,6
2,44,1,79,2,-1,13,5,51,17
2,39,1,22,1,-1,10,5,42,17
2,44,1,41,1,-1,10,3,42,11
2,43,2,46,1,-1,10,5,42,17
2,39,2,58,1,-1,10,2,41,10
1,39,2,62,1,-1,9,3,38,12
1,39,1,22,1,-1,11,3,46,13
2,45,1,50,1,-1,10,5,42,17
1,39,2,69,1,-1,8,5,34,17
2,40,1,39,2,-1,10,5,42,17
1,43,1,47,2,-1,12,1,49,1
1,41,1,48,1,-1,6,2,24,9
2,39,1,52,1,-1,10,3,40,13
1,40,1,39,1,-1,10,3,41,11
1,43,1,40,1,-1,10,2,41,10
2,41,1,28,1,-1,5,4,22,16
1,42,1,30,1,-1,10,1,41,1
1,43,1,38,1,-1,8,1,33,2
2,44,1,37,1,-1,10,2,42,10
2,43,1,37,1,-1,10,5,40,17
1,39,1,36,1,-1,6,8,24,20
2,37,1,37,1,-1,11,4,46,16
2,40,1,31,1,-1,11,3,46,13
2,44,1,37,1,-1,9,1,38,2
1,43,1,33,1,-1,4,9,6,21
1,36,2,39,1,-1,8,3,34,15
1,43,1,42,1,-1,9,5,36,17
1,42,1,33,1,-1,9,2,36,3
1,43,1,26,1,-1,4,2,13,9
1,43,1,26,4,16,11,3,46,13
1,43,1,25,1,-1,7,1,26,1
2,38,2,39,1,-1,5,4,22,16
1,40,2,42,1,-1,11,3,46,13
1,38,2,41,1,-1,9,3,38,12
2,38,2,33,1,-1,10,3,42,11
2,39,2,30,1,-1,12,3,50,11
1,41,4,59,1,-1,5,10,21,22
1,38,4,22,1,-1,10,2,40,8
1,43,1,32,1,-1,9,1,36,1
1,43,1,27,1,-1,6,2,24,3
2,39,1,36,3,1,11,3,46,13
2,43,1,24,1,-1,12,2,49,6
1,40,1,26,1,-1,4,2,7,4
1,42,1,35,1,-1,10,2,41,10
2,44,1,53,1,-1,11,5,44,17
1,39,1,43,1,-1,3,7,4,19
2,42,2,42,1,-1,10,5,41,17
1,36,2,16,1,-1,12,10,49,22
1,45,1,41,1,-1,9,2,36,7
2,43,1,36,1,-1,10,2,41,10
2,43,2,61,1,-1,10,3,42,15
1,44,1,54,1,-1,10,2,40,8
2,46,5,46,1,-1,6,2,24,3
1,32,3,48,1,-1,5,9,22,21
2,42,1,29,2,-1,8,1,32,2
1,44,1,63,1,-1,9,2,36,3
1,45,1,56,1,-1,10,2,40,8
2,43,1,37,4,24,9,2,36,9
2,40,1,21,1,-1,11,3,46,13
2,39,1,44,1,-1,8,5,32,17
2,43,2,44,1,-1,10,5,43,17
2,44,1,34,1,-1,5,1,22,2
2,43,2,26,2,-1,9,5,36,17
1,40,1,41,1,-1,3,1,4,1
2,43,1,44,1,-1,9,1,36,2
2,46,4,34,1,-1,10,2,40,8
1,43,4,35,1,-1,8,3,32,12
1,43,1,24,1,-1,8,1,32,2
1,43,1,24,1,-1,9,1,36,2
1,43,1,31,1,-1,10,3,42,11
2,46,1,69,1,-1,10,2,40,8
1,46,1,69,1,-1,9,2,36,7
1,36,2,37,4,104,5,4,22,16
1,42,4,48,1,-1,11,1,46,1
2,39,4,40,1,-1,11,5,46,17
2,42,1,32,1,-1,10,3,43,15
1,43,2,41,1,-1,4,1,16,1
1,44,1,46,1,-1,10,1,40,1
2,43,1,48,1,-1,10,2,40,10
2,39,1,48,1,-1,5,4,22,16
1,35,1,52,1,-1,6,10,23,22
1,39,2,53,1,-1,13,3,51,12
1,39,1,61,1,-1,8,3,34,14
1,42,1,34,1,-1,11,3,46,13
1,39,1,40,1,-1,11,3,46,13
1,39,1,26,1,-1,11,3,46,13
2,39,1,46,1,-1,11,3,46,13
2,44,4,47,1,-1,13,5,51,17
1,40,1,44,1,-1,6,10,23,22
2,41,1,38,1,-1,9,3,38,14
1,39,4,35,1,-1,3,7,4,19
1,38,4,36,1,-1,3,7,4,19
2,41,4,28,1,-1,11,5,46,17
2,41,4,33,1,-1,9,3,38,12
2,43,1,51,1,-1,8,1,34,1
2,44,1,62,1,-1,7,2,25,9
1,43,1,68,1,-1,7,2,25,9
2,43,2,26,1,-1,10,2,41,10
1,43,1,28,1,-1,8,5,35,17
1,43,1,37,1,-1,11,2,44,9
2,44,1,38,1,-1,10,2,40,8
2,39,1,57,1,-1,12,2,48,5
2,42,1,53,1,-1,9,1,36,1
1,43,1,60,1,-1,4,1,19,1
1,44,1,26,1,-1,8,1,32,2
2,42,1,36,1,-1,12,3,48,15
2,42,1,29,1,-1,12,3,48,15
2,39,2,23,4,20,9,9,38,21
1,43,1,59,1,-1,8,1,32,2
2,44,1,58,1,-1,10,2,41,10
1,43,1,62,1,-1,4,2,8,4
2,46,1,48,1,-1,7,5,31,17
1,42,1,63,1,-1,4,2,8,4
2,39,1,18,1,-1,10,2,40,6
2,44,1,36,1,-1,10,2,40,5
1,44,1,39,1,-1,10,2,40,8
1,32,1,56,1,-1,5,4,21,16
2,38,1,50,1,-1,10,3,41,11
1,42,1,41,1,-1,9,1,36,1
2,43,4,41,1,-1,10,2,41,10
2,41,2,27,1,-1,10,2,42,10
1,43,4,48,1,-1,8,4,32,16
2,43,1,46,1,-1,9,9,36,21
2,39,1,46,1,-1,10,3,43,11
2,40,1,55,1,-1,10,1,40,1
1,39,1,53,1,-1,5,5,22,17
1,39,2,40,1,-1,5,2,21,4
2,41,2,40,1,-1,13,3,51,11
2,43,1,55,1,-1,9,2,36,3
1,40,1,42,1,-1,5,1,22,2
2,40,1,59,1,-1,10,5,42,17
1,40,1,56,1,-1,12,2,49,6
1,46,4,51,1,-1,10,2,40,8
2,39,10,61,1,-1,9,3,38,12
2,39,1,57,1,-1,1,6,1,18
1,35,1,47,1,-1,4,9,6,21
2,39,1,22,1,-1,4,10,14,22
1,37,1,18,1,-1,4,3,6,14
1,39,1,40,1,-1,3,7,4,19
1,43,2,69,1,-1,4,2,10,4
2,40,1,44,1,-1,8,4,33,16
1,40,4,35,4,21,10,3,42,11
1,43,1,24,1,-1,9,2,36,3
1,44,1,60,2,-1,13,2,51,5
2,40,1,24,4,7,8,5,34,17
1,39,1,59,1,-1,5,4,21,16
1,39,1,26,1,-1,3,7,4,19
1,39,1,24,1,-1,3,7,4,19
1,40,1,69,1,-1,4,2,9,4
1,39,1,22,1,-1,3,7,4,19
2,39,1,22,1,-1,4,9,12,21
1,39,1,66,1,-1,4,9,19,21
2,40,1,65,1,-1,4,5,19,17
2,43,1,68,1,-1,10,2,40,8
1,43,1,66,1,-1,9,10,38,22
2,40,1,69,1,-1,9,2,36,7
1,41,4,34,1,-1,3,7,4,19
2,40,1,31,2,-1,11,3,46,13
1,43,1,38,2,-1,11,3,46,13
2,40,1,51,1,-1,8,1,32,1
1,37,6,18,1,-1,5,4,22,16
1,43,2,25,1,-1,8,1,32,1
1,43,1,56,1,-1,3,7,4,19
2,43,1,52,1,-1,3,1,4,1
1,43,1,57,1,-1,5,1,21,2
2,43,1,39,1,-1,8,4,34,16
1,39,4,27,1,-1,5,8,21,20
2,39,4,24,1,-1,12,3,48,15
2,40,1,51,1,-1,10,3,42,11
2,39,2,54,1,-1,5,4,22,16
2,42,1,29,1,-1,10,2,41,10
1,39,1,26,1,-1,3,1,4,1
2,42,1,45,1,-1,8,5,32,17
1,43,1,46,1,-1,10,2,40,8
1,40,2,27,1,-1,5,3,21,13
2,43,1,23,1,-1,10,2,40,8
1,43,1,23,1,-1,9,4,36,16
2,43,1,23,1,-1,8,1,32,2
1,41,1,46,1,-1,9,3,36,15
2,44,1,50,1,-1,12,1,49,1
2,42,1,37,1,-1,13,5,51,17
1,40,1,57,1,-1,13,3,51,12
2,37,1,16,1,-1,11,4,46,16
2,34,1,24,1,-1,5,10,22,22
1,39,1,69,1,-1,1,1,1,1
1,43,1,51,1,-1,7,2,31,8
2,40,1,51,1,-1,10,2,41,10
1,43,1,62,1,-1,9,2,36,4
2,43,1,55,1,-1,10,2,40,8
1,39,1,51,1,-1,13,5,51,17
1,37,1,18,1,-1,9,3,38,14
1,44,1,39,1,-1,13,2,51,3
1,43,1,55,1,-1,10,3,40,12
2,44,1,54,1,-1,10,2,40,8
2,43,16,46,1,-1,8,2,32,3
2,39,1,53,1,-1,6,5,23,17
2,43,1,38,2,-1,11,3,46,13
2,43,1,55,1,-1,8,1,33,2
1,43,1,59,1,-1,4,1,19,1
2,39,1,18,1,-1,11,3,46,13
2,43,1,45,1,-1,8,1,32,2
1,39,1,48,1,-1,5,5,21,17
2,40,1,30,1,-1,8,1,32,2
1,38,1,30,1,-1,5,4,22,16
1,43,1,26,1,-1,5,5,21,17
2,43,1,27,1,-1,10,2,41,10
1,40,1,72,1,-1,1,1,1,1
2,40,1,69,1,-1,5,4,22,16
1,43,1,46,1,-1,6,5,23,17
2,46,1,39,1,-1,10,2,42,10
1,43,1,46,1,-1,10,2,41,3
2,43,1,44,1,-1,8,5,33,17
2,37,1,17,2,-1,11,2,44,9
2,40,1,61,5,-1,8,4,32,16
1,43,1,53,1,-1,10,2,40,8
2,43,1,53,1,-1,13,1,51,1
1,37,1,18,7,-1,11,2,44,9
1,39,1,22,1,-1,4,9,7,21
2,41,1,74,1,-1,10,5,41,17
2,41,1,64,1,-1,8,5,32,17
1,43,1,60,1,-1,1,1,1,1
2,41,1,70,1,-1,10,3,42,11
2,43,1,26,1,-1,10,3,43,15
1,43,1,29,1,-1,13,2,51,4
1,39,1,54,1,-1,6,10,23,22
2,41,1,49,1,-1,11,5,44,17
2,43,1,19,1,-1,6,10,23,22
1,38,3,55,1,-1,13,3,51,14
1,43,1,49,1,-1,9,1,38,2
2,43,1,49,1,-1,1,9,1,21
2,40,1,44,1,-1,13,5,51,17
2,39,1,47,2,-1,9,4,38,16
2,39,1,24,1,-1,10,3,42,11
2,39,7,30,1,-1,11,3,46,13
1,43,1,38,1,-1,9,1,36,2
1,39,1,62,1,-1,6,10,23,22
1,44,1,38,1,-1,10,2,40,8
2,42,1,28,1,-1,7,1,28,1
1,39,1,33,1,-1,5,8,21,20
2,39,1,27,1,-1,4,9,14,21
1,43,1,30,1,-1,9,1,38,2
2,43,1,31,1,-1,11,4,46,16
1,42,2,42,1,-1,8,1,33,1
2,42,2,36,1,-1,10,2,40,8
1,46,4,53,1,-1,10,2,42,5
2,46,4,56,1,-1,10,2,42,5
1,43,7,68,1,-1,5,4,22,16
1,43,1,35,1,-1,4,1,6,2
2,41,1,39,1,-1,11,3,46,13
1,40,1,38,1,-1,11,10,44,22
1,37,1,18,1,-1,11,10,44,22
2,39,2,39,1,-1,4,9,13,21
1,35,2,16,4,6,12,9,49,21
2,43,1,24,1,-1,13,3,51,11
2,39,1,25,1,-1,10,2,40,8
1,43,4,34,1,-1,9,2,36,3
1,39,1,31,1,-1,9,2,36,3
1,44,2,34,1,-1,8,2,33,3
2,44,1,40,1,-1,9,2,38,3
2,43,1,59,1,-1,12,5,48,17
2,39,1,48,1,-1,5,5,22,17
1,39,1,61,1,-1,10,3,41,11
2,39,1,42,1,-1,6,10,23,22
1,39,1,50,1,-1,10,3,40,14
1,38,1,21,1,-1,6,10,23,22
2,40,1,62,1,-1,6,10,23,22
2,41,1,59,2,-1,8,2,33,10
1,38,1,58,2,-1,5,4,22,16
1,43,1,27,1,-1,8,1,32,2
1,39,1,30,1,-1,5,10,22,22
2,43,1,43,1,-1,8,5,32,17
1,39,2,72,1,-1,6,10,23,22
1,37,1,50,1,-1,6,10,23,22
2,44,1,40,1,-1,10,2,40,8
1,41,1,44,1,-1,6,10,23,22
1,41,1,43,1,-1,6,10,23,22
2,40,1,76,1,-1,10,5,40,17
1,43,1,49,1,-1,5,5,22,17
2,44,1,49,1,-1,10,2,43,6
2,37,1,17,1,-1,11,3,46,13
1,43,1,34,1,-1,5,4,21,16
2,44,1,30,1,-1,10,2,42,10
1,43,1,29,1,-1,5,10,22,22
2,39,1,37,1,-1,8,1,33,2
1,39,1,30,1,-1,11,3,46,13
1,43,1,50,1,-1,9,1,36,2
2,43,1,48,1,-1,9,1,36,2
1,39,1,38,1,-1,4,10,19,22
2,39,1,31,1,-1,10,2,42,10
2,42,1,38,1,-1,10,3,42,11
1,41,1,43,1,-1,4,10,9,22
1,39,1,18,1,-1,4,9,11,21
2,39,1,32,1,-1,11,3,46,13
2,39,1,57,1,-1,13,8,51,20
1,43,1,57,1,-1,13,3,51,12
1,39,2,67,1,-1,5,4,22,16
2,40,2,65,1,-1,10,2,43,6
2,43,2,31,1,-1,9,2,36,10
2,41,1,37,1,-1,10,2,42,10
2,39,1,37,1,-1,10,3,42,11
1,44,1,40,1,-1,10,2,40,8
2,42,1,40,1,-1,10,3,40,15
1,39,1,53,1,-1,3,7,4,19
1,43,1,57,1,-1,5,2,22,10
2,41,1,50,1,-1,5,2,22,10
2,40,1,28,1,-1,5,5,22,17
1,39,1,61,1,-1,9,1,38,1
2,43,1,39,1,-1,13,2,51,7
1,43,1,47,1,-1,9,4,36,16
2,36,1,16,1,-1,11,4,46,16
2,39,1,61,1,-1,8,5,32,17
1,35,1,62,1,-1,4,9,10,21
2,39,1,50,1,-1,10,3,40,13
1,40,1,44,1,-1,3,1,4,1
2,43,1,41,1,-1,10,2,40,8
2,43,1,47,1,-1,10,2,40,8
1,39,1,48,1,-1,13,8,51,20
1,43,1,37,1,-1,13,3,51,12
1,45,1,21,1,-1,12,8,47,20
2,39,1,21,1,-1,11,4,44,16
1,39,1,30,1,-1,5,10,21,22
2,39,1,36,1,-1,5,8,21,20
1,39,1,34,1,-1,3,8,4,20
2,39,1,34,1,-1,1,1,1,1
1,44,1,41,1,-1,9,1,36,1
2,43,1,37,1,-1,4,1,13,1
1,44,1,47,1,-1,10,1,42,2
2,43,1,43,1,-1,10,5,40,17
1,35,3,54,1,-1,5,10,22,22
2,43,1,71,1,-1,10,1,42,1
1,40,1,48,1,-1,5,10,22,22
1,39,1,23,1,-1,10,5,42,17
1,39,6,27,1,-1,10,2,42,6
1,39,1,23,1,-1,11,3,46,13
2,43,1,35,1,-1,9,2,38,10
2,39,4,42,1,-1,6,5,23,17
1,40,1,45,1,-1,3,10,4,22
1,43,1,34,1,-1,3,7,4,19
1,39,1,45,1,-1,6,1,23,1
2,39,1,43,1,-1,5,4,22,16
2,44,8,38,1,-1,11,2,44,9
1,43,1,38,1,-1,11,2,44,8
1,43,1,79,1,-1,10,2,40,8
1,39,1,44,4,4,13,3,51,14
2,40,1,26,1,-1,11,3,44,14
2,39,1,41,1,-1,11,3,46,13
2,39,1,44,1,-1,11,3,46,13
2,46,1,45,1,-1,9,2,36,7
1,46,1,48,1,-1,9,2,36,7
2,46,1,54,2,-1,9,2,36,10
1,46,1,62,1,-1,6,1,23,1
2,36,1,17,1,-1,11,3,46,13
1,40,1,20,1,-1,5,4,22,16
