peeduca,ptdtrace,prtage,pemlr,prunedur,prmjind1,prmjocc1,prdtind1,prdtocc1
43,1,66,1,-1,10,1,42,2
45,1,85,5,-1,10,2,42,10
44,1,53,1,-1,5,4,21,16
39,1,63,1,-1,3,7,4,19
44,1,28,1,-1,5,4,22,16
39,1,57,1,-1,3,7,4,19
39,1,63,7,-1,10,3,41,13
46,1,35,1,-1,9,2,36,5
46,1,39,1,-1,10,2,40,8
43,1,64,1,-1,10,1,42,2
43,1,65,1,-1,9,2,36,3
41,1,48,1,-1,5,10,22,22
43,1,55,1,-1,10,2,42,10
39,1,31,1,-1,5,10,22,22
43,1,52,1,-1,9,3,38,14
44,1,65,1,-1,5,4,22,16
43,4,39,1,-1,9,5,36,17
43,1,41,1,-1,9,1,36,2
37,8,58,1,-1,5,4,22,16
39,1,58,1,-1,4,2,13,4
44,1,64,1,-1,4,2,10,4
40,1,66,1,-1,13,5,51,17
42,1,63,1,-1,6,9,24,21
44,1,63,1,-1,4,2,8,3
40,1,69,1,-1,9,9,36,21
40,1,20,1,-1,4,2,8,4
43,1,56,1,-1,9,2,36,3
41,1,62,1,-1,10,1,40,1
43,1,58,1,-1,7,1,29,2
44,1,53,1,-1,10,2,40,8
40,1,22,7,-1,11,3,46,13
40,1,21,7,-1,10,2,40,8
40,1,19,7,-1,10,2,40,8
43,1,63,1,-1,13,3,51,12
43,1,65,1,-1,10,2,43,6
40,2,45,4,2,5,9,22,21
39,2,36,1,-1,13,2,51,6
43,1,23,1,-1,5,2,22,3
43,4,64,1,-1,4,9,9,21
43,1,27,1,-1,13,3,51,12
43,1,27,1,-1,10,3,41,11
39,1,62,4,104,10,1,41,1
43,1,65,1,-1,8,9,33,21
40,1,37,1,-1,6,8,23,20
39,1,57,1,-1,5,10,22,22
39,1,64,1,-1,5,1,21,2
44,1,65,1,-1,10,2,40,8
44,4,33,1,-1,10,2,40,8
44,4,35,1,-1,9,2,36,9
41,4,33,1,-1,11,3,46,11
42,1,45,1,-1,3,1,4,1
39,1,54,1,-1,10,5,42,17
43,1,48,1,-1,13,2,51,8
43,1,48,1,-1,10,1,41,2
39,1,58,1,-1,3,7,4,19
43,1,23,1,-1,11,3,46,13
43,1,62,1,-1,10,2,40,8
43,1,23,1,-1,8,1,32,2
40,1,21,2,-1,10,3,43,15
43,4,56,1,-1,9,1,36,2
43,1,46,1,-1,9,1,36,1
43,1,54,1,-1,10,2,40,8
39,1,60,4,25,8,7,34,19
40,1,22,2,-1,11,3,46,13
40,1,20,1,-1,10,3,42,11
39,1,37,1,-1,10,2,40,8
43,1,38,1,-1,7,1,25,1
40,2,64,1,-1,9,2,38,3
39,2,30,1,-1,11,1,46,1
39,1,64,1,-1,5,9,22,21
40,1,56,1,-1,5,5,22,17
39,1,23,1,-1,5,3,21,11
40,1,21,1,-1,4,2,19,5
40,1,41,1,-1,10,5,42,17
44,4,32,1,-1,9,2,36,4
43,1,53,1,-1,9,1,36,1
44,4,49,1,-1,10,5,40,17
43,1,32,1,-1,13,1,51,2
43,1,27,1,-1,13,1,51,2
44,4,34,1,-1,9,1,36,1
44,4,36,1,-1,8,1,32,2
43,2,55,1,-1,5,10,21,22
40,2,21,1,-1,10,1,40,1
40,1,16,2,-1,11,4,46,16
43,4,51,1,-1,9,2,36,4
44,4,39,1,-1,9,1,36,1
43,4,35,1,-1,9,2,36,3
42,1,56,1,-1,5,2,21,9
44,4,56,1,-1,9,1,36,2
43,4,55,1,-1,10,2,41,10
43,1,39,1,-1,9,1,36,1
42,1,55,1,-1,11,1,45,1
43,4,55,2,-1,3,1,4,1
44,4,49,1,-1,4,1,19,1
44,1,28,1,-1,8,1,32,2
44,1,29,1,-1,10,3,42,11
44,1,61,1,-1,7,1,25,2
41,1,23,1,-1,6,5,23,17
39,1,21,1,-1,5,5,22,17
43,1,76,1,-1,8,4,33,16
43,1,75,2,-1,10,2,41,10
40,1,50,1,-1,5,4,22,16
40,1,50,1,-1,10,5,40,17
39,1,47,1,-1,11,3,46,13
39,1,40,1,-1,11,3,46,13
39,1,39,1,-1,9,3,38,14
39,1,41,1,-1,5,10,22,22
34,1,39,1,-1,9,3,38,14
39,1,39,1,-1,9,3,38,14
39,1,21,1,-1,5,10,22,22
39,1,57,1,-1,5,9,22,21
39,1,37,1,-1,5,10,22,22
39,1,61,1,-1,5,10,22,22
41,1,66,1,-1,10,2,40,8
43,4,43,1,-1,9,1,36,2
43,4,42,1,-1,8,2,32,3
44,1,62,1,-1,13,2,51,4
41,1,22,1,-1,4,9,14,21
41,2,55,1,-1,8,1,32,2
40,1,56,1,-1,10,2,40,8
43,6,23,1,-1,10,5,42,17
39,1,45,1,-1,3,7,4,19
39,1,45,1,-1,9,10,38,22
39,1,21,1,-1,3,8,4,20
43,1,34,1,-1,5,4,22,16
39,2,35,4,26,10,3,41,14
43,2,36,1,-1,9,3,38,12
43,2,37,4,3,3,7,4,19
43,2,34,1,-1,9,3,38,14
42,2,36,1,-1,5,10,22,22
39,4,21,1,-1,6,10,23,22
39,4,19,1,-1,10,3,43,11
40,1,45,1,-1,11,3,46,13
39,1,37,1,-1,10,2,43,6
44,1,42,1,-1,6,1,23,1
43,1,37,1,-1,9,1,38,2
39,1,56,1,-1,10,3,41,13
43,1,62,1,-1,11,10,46,22
39,1,23,2,-1,9,3,38,12
38,1,47,1,-1,13,2,51,10
39,1,44,1,-1,10,1,42,1
40,1,20,1,-1,10,2,43,6
36,1,16,1,-1,11,2,44,9
44,1,52,4,2,10,2,42,10
44,1,51,1,-1,10,1,41,1
37,1,18,1,-1,5,10,22,22
43,1,61,1,-1,4,2,8,4
40,1,61,1,-1,10,5,42,17
39,1,30,1,-1,9,3,38,14
39,1,37,1,-1,4,10,14,22
42,4,47,1,-1,10,3,43,11
34,4,46,1,-1,11,3,46,13
43,1,53,1,-1,5,4,21,16
40,1,20,1,-1,11,1,46,1
41,1,55,1,-1,10,2,40,8
44,1,48,1,-1,10,2,40,8
44,1,36,1,-1,10,2,40,8
39,1,48,1,-1,4,9,14,21
39,1,36,1,-1,8,1,32,1
41,1,43,1,-1,4,9,13,21
43,1,60,1,-1,5,4,22,16
39,1,63,1,-1,3,7,4,19
39,4,42,1,-1,11,3,46,13
33,4,60,1,-1,11,3,46,13
43,4,40,1,-1,13,1,51,1
43,4,42,1,-1,10,2,41,10
43,1,56,1,-1,6,10,23,22
45,3,37,1,-1,5,2,22,10
43,4,40,1,-1,8,2,34,3
44,1,47,1,-1,12,3,48,15
44,1,54,1,-1,11,3,44,11
43,8,29,2,-1,7,2,31,3
44,1,30,1,-1,10,5,42,17
39,3,62,1,-1,10,3,43,15
40,3,24,1,-1,9,2,36,9
38,2,52,1,-1,10,3,43,11
43,2,22,1,-1,10,2,42,10
46,1,33,1,-1,5,2,22,3
43,2,62,1,-1,5,9,22,21
36,2,20,1,-1,3,7,4,19
39,2,51,1,-1,10,3,43,11
44,4,36,1,-1,9,1,38,2
39,1,26,1,-1,3,7,4,19
40,2,40,1,-1,6,10,23,22
39,2,72,1,-1,7,2,29,9
43,1,46,1,-1,4,1,16,1
39,1,40,1,-1,8,4,34,16
39,1,26,1,-1,8,5,34,17
39,1,28,1,-1,8,5,34,17
41,1,72,1,-1,10,3,43,11
45,1,69,1,-1,6,10,23,22
44,4,25,1,-1,9,1,36,2
39,4,37,1,-1,9,1,36,1
34,1,24,1,-1,3,7,4,19
39,1,25,1,-1,3,7,4,19
39,1,36,1,-1,3,7,4,19
39,1,32,1,-1,3,7,4,19
43,2,24,1,-1,5,4,22,16
43,8,25,1,-1,9,2,36,3
43,1,24,1,-1,8,2,32,3
41,1,29,1,-1,10,2,43,8
41,1,38,1,-1,11,9,45,21
41,1,42,1,-1,8,5,32,17
44,1,44,1,-1,7,2,25,3
43,1,30,1,-1,9,2,36,4
43,1,31,1,-1,9,2,36,4
44,1,36,1,-1,9,2,36,9
33,4,76,1,-1,6,5,23,17
43,1,42,1,-1,9,3,38,14
42,2,50,1,-1,8,5,34,17
42,2,60,1,-1,8,3,34,14
38,1,42,1,-1,3,1,4,1
39,1,60,2,-1,10,3,40,14
43,1,50,1,-1,4,1,13,1
43,1,59,1,-1,10,3,40,12
43,1,59,1,-1,8,1,34,1
43,4,38,1,-1,5,9,21,21
39,4,64,1,-1,5,8,22,20
40,1,60,1,-1,5,4,22,16
39,1,63,1,-1,4,9,10,21
39,4,47,1,-1,4,9,13,21
38,4,38,1,-1,10,3,41,14
43,1,39,1,-1,5,1,22,2
40,1,42,1,-1,3,1,4,1
44,1,74,1,-1,8,4,34,16
43,1,51,1,-1,9,2,36,7
42,1,27,1,-1,11,3,46,13
38,1,44,1,-1,12,8,47,20
39,1,41,1,-1,9,3,38,14
39,1,32,1,-1,3,7,4,19
34,3,31,1,-1,4,9,14,21
39,1,55,1,-1,10,10,40,22
40,8,30,1,-1,5,4,22,16
40,4,29,1,-1,6,10,23,22
44,4,35,1,-1,11,3,45,13
43,1,45,1,-1,12,3,48,15
43,1,24,1,-1,8,1,32,2
44,1,55,1,-1,9,1,36,1
44,4,50,1,-1,10,2,42,10
43,1,69,1,-1,13,1,51,2
44,1,64,1,-1,10,2,40,8
43,2,34,1,-1,8,2,32,3
44,2,77,1,-1,13,3,51,12
35,4,59,1,-1,10,3,42,11
38,4,57,1,-1,10,3,43,11
46,1,43,1,-1,10,2,42,10
43,1,38,1,-1,8,1,34,1
45,1,59,1,-1,8,5,32,17
44,1,40,1,-1,3,1,4,1
45,1,42,1,-1,10,2,41,10
43,4,85,1,-1,11,2,44,9
43,2,36,1,-1,8,4,32,16
44,1,30,1,-1,5,1,22,1
43,1,29,1,-1,8,1,32,1
46,1,30,1,-1,10,2,42,10
45,4,48,1,-1,8,1,32,2
45,4,50,1,-1,8,1,32,1
44,8,41,1,-1,9,1,38,1
44,1,59,1,-1,9,2,36,7
43,1,47,1,-1,9,3,38,12
39,1,51,1,-1,10,3,43,11
44,4,33,1,-1,9,2,36,3
44,1,34,1,-1,10,2,40,8
45,4,44,1,-1,10,2,41,10
45,4,44,1,-1,10,2,42,10
43,1,55,1,-1,9,2,36,10
44,1,45,1,-1,10,2,40,8
44,1,46,1,-1,10,2,40,8
40,2,58,1,-1,10,5,42,17
40,2,62,1,-1,7,8,29,20
46,1,40,1,-1,10,2,42,10
44,1,39,1,-1,13,3,51,12
39,1,40,1,-1,13,8,51,20
39,1,22,3,14,3,7,4,19
38,1,54,1,-1,9,3,38,14
39,1,40,1,-1,3,7,4,19
46,4,38,1,-1,9,2,36,5
44,4,38,1,-1,5,2,22,3
33,1,38,1,-1,12,9,47,21
38,1,46,1,-1,12,9,47,21
38,1,44,1,-1,12,9,47,21
39,1,34,1,-1,8,3,32,15
43,4,32,1,-1,8,2,32,3
43,2,51,2,-1,6,5,23,17
40,2,48,1,-1,10,2,41,10
42,1,57,1,-1,10,5,43,17
43,1,53,1,-1,3,1,4,2
44,1,51,1,-1,10,2,40,8
39,1,19,1,-1,9,7,38,19
36,1,17,1,-1,5,10,22,22
39,4,29,1,-1,11,3,46,13
39,4,33,1,-1,11,3,46,13
44,1,33,1,-1,8,1,32,1
43,1,67,1,-1,3,1,4,1
40,1,41,1,-1,13,2,51,10
42,2,38,1,-1,5,5,22,17
39,1,31,1,-1,11,3,46,13
43,2,52,1,-1,13,3,51,12
39,2,56,1,-1,10,8,41,20
43,1,33,1,-1,13,3,51,12
39,1,22,1,-1,11,5,46,17
37,1,17,1,-1,5,5,22,17
39,1,23,1,-1,5,4,22,16
39,1,56,1,-1,10,5,43,17
42,1,21,1,-1,8,5,32,17
32,2,42,1,-1,3,7,4,19
40,2,19,1,-1,5,4,22,16
32,2,50,1,-1,4,9,17,21
43,1,78,1,-1,5,4,22,16
44,1,72,1,-1,9,2,36,3
39,1,62,1,-1,10,7,41,19
39,1,51,1,-1,4,3,13,14
44,1,50,1,-1,8,1,32,2
39,1,70,1,-1,5,10,22,22
39,1,73,1,-1,5,10,22,22
40,2,38,1,-1,13,3,51,12
40,1,34,1,-1,6,5,23,17
44,1,47,1,-1,9,1,37,2
43,1,44,1,-1,4,5,10,17
39,2,34,1,-1,13,3,51,12
43,2,34,1,-1,10,3,42,11
40,1,54,1,-1,13,5,51,17
39,1,56,1,-1,13,5,51,17
39,1,60,1,-1,4,9,13,21
40,1,69,1,-1,5,4,22,16
41,1,39,1,-1,3,8,4,20
39,4,66,1,-1,5,2,22,7
39,4,55,1,-1,10,2,40,8
43,4,26,1,-1,5,4,22,16
45,1,58,1,-1,13,2,51,7
43,1,36,1,-1,9,3,38,14
43,1,36,1,-1,10,2,40,8
44,1,59,1,-1,13,1,51,2
44,1,57,1,-1,10,2,40,8
43,1,74,1,-1,9,2,36,4
42,2,39,1,-1,8,5,32,17
43,2,31,1,-1,11,3,46,13
43,1,56,1,-1,7,1,30,2
40,1,43,1,-1,5,9,22,21
44,4,45,1,-1,9,2,36,3
44,4,45,1,-1,5,2,22,3
43,4,37,7,-1,8,2,32,3
42,1,50,1,-1,10,2,40,3
40,1,39,1,-1,3,7,4,19
43,2,43,1,-1,9,1,36,2
43,2,42,1,-1,13,1,51,1
42,1,43,1,-1,4,9,17,21
42,1,44,1,-1,12,3,48,15
40,1,20,1,-1,5,3,22,13
40,1,48,1,-1,4,9,7,21
39,2,35,1,-1,6,3,23,13
43,6,31,1,-1,10,2,43,8
40,2,64,1,-1,5,10,22,22
46,1,59,1,-1,1,1,1,1
44,1,62,1,-1,1,1,1,1
39,2,61,1,-1,10,3,41,14
42,2,50,1,-1,13,1,51,1
39,1,45,1,-1,3,1,4,1
39,1,17,4,22,11,5,46,17
39,1,55,1,-1,4,8,11,20
44,1,68,1,-1,9,1,36,2
43,1,77,1,-1,13,3,51,11
43,1,33,1,-1,10,1,42,1
43,2,30,1,-1,6,5,23,17
43,1,31,1,-1,10,2,42,10
45,1,52,1,-1,10,2,42,10
42,1,28,1,-1,4,5,13,17
43,1,28,1,-1,8,1,33,2
39,1,30,1,-1,11,3,44,13
41,1,74,1,-1,10,5,42,17
43,1,41,1,-1,8,4,33,16
43,1,45,1,-1,8,4,33,16
43,2,42,1,-1,8,5,32,17
41,2,38,1,-1,12,3,48,15
43,2,43,1,-1,10,1,41,2
39,1,21,7,-1,13,3,51,15
40,1,21,1,-1,11,3,46,13
43,1,31,1,-1,10,2,40,8
43,1,66,1,-1,8,5,33,17
43,1,39,1,-1,4,1,15,1
46,1,45,1,-1,10,2,41,10
43,1,30,1,-1,8,1,32,1
43,1,27,1,-1,10,1,42,1
38,1,74,1,-1,5,4,22,16
39,1,70,1,-1,13,5,51,17
39,1,39,1,-1,12,3,48,15
37,2,63,1,-1,3,7,4,19
39,1,77,1,-1,3,9,4,21
44,1,39,1,-1,10,1,43,1
43,4,35,1,-1,7,1,25,1
46,1,31,1,-1,10,2,40,7
44,1,30,1,-1,9,1,36,2
44,4,44,1,-1,9,2,36,3
44,4,44,1,-1,9,2,36,3
36,1,44,1,-1,11,3,46,13
43,1,25,1,-1,10,2,41,10
43,1,38,1,-1,4,2,19,5
43,1,36,1,-1,9,4,36,16
43,1,42,1,-1,4,2,8,9
44,1,39,1,-1,10,2,41,10
39,4,49,1,-1,11,3,46,13
39,4,28,1,-1,10,3,41,11
40,4,15,1,-1,5,10,22,22
43,1,40,1,-1,10,1,40,2
39,10,57,1,-1,4,9,14,21
46,1,63,1,-1,10,2,40,8
44,1,63,3,1,10,2,40,8
41,1,35,1,-1,10,2,41,10
39,1,36,1,-1,4,2,19,4
41,1,39,1,-1,4,8,19,20
44,1,60,2,-1,10,2,40,6
43,2,75,1,-1,12,2,49,6
40,2,25,1,-1,10,5,42,17
40,2,59,1,-1,10,3,40,14
41,2,66,1,-1,10,2,43,8
43,1,37,1,-1,10,2,41,5
41,1,43,1,-1,10,2,42,10
39,1,45,1,-1,6,10,23,22
39,1,49,1,-1,4,9,17,21
43,1,65,1,-1,4,1,20,1
39,1,56,1,-1,4,6,14,18
39,1,26,1,-1,11,5,46,17
42,1,68,1,-1,5,1,22,1
43,1,44,1,-1,8,1,32,2
36,1,17,1,-1,11,3,44,12
40,1,64,2,-1,6,5,23,17
41,1,26,1,-1,10,2,41,10
43,4,30,1,-1,11,1,44,1
43,1,26,1,-1,4,9,17,21
44,1,43,1,-1,10,2,42,10
44,1,42,1,-1,4,1,19,1
43,1,66,4,39,4,4,19,16
44,1,56,1,-1,10,2,40,8
46,1,55,1,-1,9,2,36,7
40,1,31,1,-1,8,2,33,9
40,6,30,4,5,4,9,17,21
43,1,26,1,-1,11,5,44,17
43,1,33,1,-1,8,1,32,1
43,1,54,1,-1,5,5,21,17
39,2,51,1,-1,10,2,40,8
40,2,30,2,-1,11,3,46,13
44,2,52,1,-1,10,1,40,1
44,2,53,1,-1,10,2,43,6
43,2,22,1,-1,5,4,22,16
37,2,17,1,-1,12,2,49,9
39,1,62,1,-1,4,2,19,5
45,1,40,1,-1,9,2,36,7
40,1,48,1,-1,7,5,29,17
45,1,65,1,-1,10,2,40,10
43,1,66,1,-1,13,2,51,10
46,1,42,1,-1,10,2,41,10
46,1,43,1,-1,10,2,41,10
43,1,42,4,9,5,4,22,16
40,1,32,1,-1,5,9,22,21
39,1,43,1,-1,5,2,21,3
43,1,43,1,-1,6,2,24,3
40,2,35,1,-1,5,4,22,16
39,2,36,1,-1,11,3,46,13
41,1,38,1,-1,6,3,24,12
43,1,36,1,-1,10,2,40,8
43,2,39,1,-1,5,4,22,16
44,1,58,2,-1,9,1,36,1
41,1,58,1,-1,12,8,47,20
39,1,24,1,-1,12,8,47,20
43,1,46,1,-1,8,4,32,16
43,1,46,1,-1,5,5,22,17
39,1,38,1,-1,10,8,42,20
43,1,35,1,-1,12,3,48,15
40,4,22,1,-1,10,2,40,3
43,4,26,1,-1,10,2,40,8
40,2,36,1,-1,9,5,36,17
39,2,32,1,-1,5,10,22,22
39,2,53,1,-1,4,9,17,21
38,2,44,4,11,4,9,16,21
40,2,23,1,-1,6,5,23,17
38,1,21,1,-1,11,5,46,17
38,2,23,1,-1,6,5,23,17
38,2,22,1,-1,6,5,23,17
42,2,44,1,-1,10,2,41,10
40,2,19,1,-1,10,3,42,14
41,2,42,1,-1,10,3,42,11
42,1,49,1,-1,13,3,51,12
39,2,44,4,104,10,2,40,3
39,1,42,1,-1,11,1,46,1
39,1,50,4,9,4,1,19,1
39,1,29,1,-1,10,2,42,10
39,1,54,1,-1,10,5,40,17
39,1,43,1,-1,6,10,24,22
44,1,44,1,-1,10,2,40,8
40,1,50,1,-1,9,3,38,11
42,1,49,1,-1,13,3,51,12
42,1,47,1,-1,12,5,49,17
37,1,17,1,-1,5,4,22,16
39,1,18,1,-1,5,4,22,16
40,1,46,4,47,3,8,4,20
43,1,24,2,-1,13,2,51,8
41,1,50,1,-1,10,3,42,11
43,1,57,1,-1,4,1,7,1
43,1,58,1,-1,10,2,40,8
42,1,24,1,-1,11,1,44,1
46,1,32,1,-1,5,2,22,10
43,2,29,1,-1,11,1,44,1
43,2,30,1,-1,7,2,31,8
39,1,56,1,-1,5,10,22,22
39,1,29,1,-1,6,10,23,22
39,1,25,1,-1,4,9,10,21
39,2,26,1,-1,5,5,22,17
42,1,49,1,-1,9,1,38,1
39,1,54,1,-1,5,8,22,20
40,1,59,1,-1,5,5,22,17
44,1,59,1,-1,10,2,40,8
42,1,59,2,-1,13,8,51,20
43,1,26,1,-1,10,2,40,8
41,1,24,1,-1,12,3,48,15
39,1,63,1,-1,10,3,42,11
39,1,58,1,-1,6,9,23,21
39,6,41,1,-1,10,3,43,11
39,1,50,1,-1,6,10,23,22
40,6,20,7,-1,11,3,46,13
40,6,21,1,-1,5,4,22,16
40,1,44,2,-1,10,3,41,14
37,1,17,1,-1,11,3,46,13
43,1,43,1,-1,6,10,23,22
43,1,51,1,-1,13,2,51,6
43,4,36,1,-1,3,2,4,4
40,1,35,1,-1,11,3,46,13
36,1,16,1,-1,11,3,46,13
39,1,40,1,-1,4,8,10,20
42,1,53,1,-1,13,1,51,1
40,1,80,1,-1,8,4,34,16
39,1,41,1,-1,4,1,6,1
39,1,29,1,-1,6,10,23,22
36,1,48,1,-1,4,9,6,21
36,1,17,4,6,10,3,43,15
44,1,46,4,2,4,1,10,1
43,1,45,1,-1,9,1,36,2
36,1,59,1,-1,5,4,22,16
41,1,77,1,-1,12,3,48,15
39,1,20,1,-1,11,3,46,13
44,4,30,1,-1,3,7,4,19
45,1,37,1,-1,9,2,36,7
45,1,40,1,-1,9,2,36,7
39,1,72,1,-1,5,4,22,16
35,1,39,1,-1,9,3,38,14
43,1,33,1,-1,7,5,27,17
43,1,40,1,-1,10,2,40,8
39,2,66,1,-1,13,5,51,17
43,1,24,1,-1,9,1,38,2
41,1,67,1,-1,5,5,22,17
45,4,54,1,-1,10,2,42,10
40,2,61,1,-1,9,3,38,12
43,1,29,1,-1,8,1,32,2
44,1,25,1,-1,10,2,41,10
39,1,57,2,-1,3,7,4,19
43,1,64,5,-1,10,2,40,8
43,1,63,1,-1,4,9,14,21
40,1,30,1,-1,5,8,22,20
39,1,69,1,-1,4,9,11,21
42,1,53,1,-1,6,2,23,3
39,1,50,1,-1,8,1,32,1
39,1,21,1,-1,5,4,22,16
39,1,20,1,-1,9,9,36,21
43,1,33,1,-1,10,3,43,15
43,1,33,1,-1,10,2,40,8
40,1,68,1,-1,13,5,51,17
43,1,62,1,-1,5,4,22,16
43,1,63,1,-1,10,2,40,8
36,1,68,1,-1,9,3,38,14
39,1,61,1,-1,6,10,23,22
44,1,54,1,-1,6,2,24,3
42,6,57,2,-1,3,7,4,19
42,6,49,1,-1,10,5,41,17
40,6,19,1,-1,11,3,44,13
39,1,33,1,-1,5,4,22,16
39,1,25,1,-1,5,10,21,22
43,1,47,1,-1,10,3,43,11
42,1,49,1,-1,10,2,41,10
46,1,59,1,-1,10,2,40,8
39,1,77,1,-1,4,9,14,21
39,1,57,1,-1,10,5,41,17
36,1,64,1,-1,3,1,4,1
39,1,58,1,-1,5,10,21,22
43,1,55,1,-1,5,5,21,17
39,1,60,1,-1,11,1,45,1
42,1,53,1,-1,10,1,42,1
40,1,58,1,-1,5,1,22,1
44,1,40,1,-1,10,2,41,10
42,1,46,1,-1,3,5,4,17
42,1,53,1,-1,10,2,40,3
41,1,54,1,-1,10,3,41,11
36,1,17,1,-1,11,3,46,13
43,4,57,1,-1,10,3,43,15
40,1,70,1,-1,3,1,4,1
42,1,70,1,-1,10,2,40,10
45,2,45,1,-1,9,2,36,7
45,1,53,1,-1,11,1,44,2
43,1,41,1,-1,10,2,41,10
41,1,43,1,-1,9,3,38,14
39,1,30,1,-1,12,8,47,20
40,2,51,1,-1,12,3,50,14
41,1,25,1,-1,6,10,23,22
39,1,57,1,-1,6,8,23,20
42,1,67,1,-1,10,3,43,11
39,1,34,1,-1,4,5,7,17
39,1,39,1,-1,10,5,41,17
43,1,45,1,-1,8,1,32,1
39,1,21,1,-1,5,4,22,16
42,1,29,1,-1,4,9,19,21
39,1,38,1,-1,6,10,23,22
40,1,19,1,-1,5,4,22,16
39,1,34,3,12,3,7,4,19
39,1,28,1,-1,4,9,6,21
40,1,62,1,-1,10,2,41,10
43,1,52,1,-1,6,2,23,3
44,1,47,1,-1,10,2,40,8
44,1,54,1,-1,10,2,40,8
39,1,61,1,-1,11,10,46,22
39,1,62,1,-1,11,5,46,17
40,2,32,4,7,1,6,1,18
39,2,34,1,-1,4,9,6,21
39,1,37,1,-1,12,8,47,20
32,1,40,1,-1,8,3,34,14
39,1,54,1,-1,4,5,17,17
39,1,55,1,-1,3,7,4,19
39,1,51,1,-1,10,3,42,15
39,1,27,1,-1,10,3,42,11
43,1,50,1,-1,10,3,42,11
42,1,78,1,-1,4,4,11,16
44,1,51,1,-1,10,2,41,10
43,1,47,1,-1,10,2,41,10
43,2,44,1,-1,4,5,19,17
41,1,20,1,-1,10,3,42,11
42,4,55,1,-1,5,2,22,9
45,4,60,1,-1,9,2,36,7
39,1,61,1,-1,12,10,48,22
39,1,63,1,-1,10,5,42,17
39,1,59,1,-1,5,4,22,16
43,1,47,1,-1,13,1,51,2
43,1,42,4,60,9,2,38,9
39,1,25,1,-1,4,9,9,21
39,1,24,1,-1,11,3,46,13
41,2,36,1,-1,10,2,42,10
41,2,37,1,-1,12,3,48,15
43,1,27,1,-1,4,1,10,2
43,1,28,1,-1,4,2,19,4
43,1,61,1,-1,9,2,36,3
43,1,57,4,21,9,1,36,1
41,1,35,1,-1,9,2,36,3
44,4,37,1,-1,9,9,36,21
43,1,62,1,-1,10,1,42,2
43,1,59,1,-1,10,5,42,17
39,1,68,1,-1,5,9,22,21
44,1,58,1,-1,10,2,42,10
40,1,55,1,-1,6,10,23,22
40,1,56,1,-1,10,2,42,10
39,2,22,1,-1,8,5,35,17
43,1,50,1,-1,6,5,23,17
39,1,54,1,-1,10,3,40,15
42,1,22,4,18,10,2,40,8
43,1,67,1,-1,6,5,23,17
39,2,56,1,-1,10,3,43,11
40,1,47,1,-1,3,1,4,2
39,1,18,1,-1,10,5,42,17
43,2,66,1,-1,7,2,25,9
43,1,62,1,-1,4,2,8,4
44,1,57,1,-1,8,2,33,3
44,2,55,1,-1,10,1,42,1
43,1,41,1,-1,8,1,34,1
43,8,53,1,-1,8,2,32,3
43,1,43,1,-1,12,1,48,1
46,2,45,1,-1,9,2,36,7
44,2,42,1,-1,12,1,49,2
43,1,27,1,-1,12,3,48,15
43,1,27,1,-1,10,5,40,17
39,1,41,1,-1,3,7,4,19
43,1,40,1,-1,9,2,36,3
43,1,37,2,-1,9,2,36,9
43,1,46,1,-1,9,1,36,1
43,1,42,1,-1,10,2,40,8
40,1,45,1,-1,8,1,32,1
44,4,53,1,-1,8,3,32,12
39,1,52,1,-1,6,10,23,22
39,1,35,1,-1,11,1,46,1
44,1,61,1,-1,10,2,40,8
46,1,54,1,-1,9,2,36,10
43,1,53,1,-1,9,2,36,3
43,1,28,1,-1,13,2,51,3
39,1,69,1,-1,8,1,32,1
39,1,41,1,-1,1,1,1,1
43,1,46,1,-1,10,2,40,8
43,1,45,1,-1,10,5,41,17
44,1,37,1,-1,10,1,40,1
43,3,64,1,-1,10,2,40,8
39,3,22,1,-1,8,5,32,17
41,2,71,1,-1,3,5,4,17
44,1,57,1,-1,13,1,51,1
44,1,56,1,-1,9,1,36,2
39,1,48,1,-1,5,5,22,17
39,1,58,1,-1,10,3,42,11
40,1,26,1,-1,6,5,23,17
39,1,54,1,-1,5,4,22,16
40,1,60,1,-1,5,4,22,16
39,1,28,1,-1,11,3,46,13
43,4,55,1,-1,4,10,13,22
39,2,65,1,-1,4,9,5,21
44,1,49,1,-1,10,2,40,8
40,2,23,2,-1,4,9,9,21
42,1,49,1,-1,10,2,42,10
39,1,52,1,-1,5,4,21,16
44,1,64,1,-1,8,1,32,2
39,1,44,1,-1,8,4,33,16
39,2,25,1,-1,7,5,30,17
43,1,37,1,-1,3,1,4,1
43,1,33,1,-1,8,1,32,1
40,1,60,1,-1,6,10,23,22
39,1,58,1,-1,4,10,19,22
40,1,64,1,-1,10,1,42,2
39,1,36,1,-1,9,2,38,5
43,1,23,1,-1,4,2,13,3
42,1,43,1,-1,3,8,4,20
43,1,43,1,-1,5,4,22,16
44,1,47,1,-1,10,2,40,8
44,1,41,1,-1,10,2,40,8
40,1,55,1,-1,13,2,51,3
39,8,54,1,-1,5,10,22,22
34,1,43,1,-1,12,9,48,21
39,1,43,1,-1,12,9,48,21
39,1,17,1,-1,5,3,22,14
41,1,45,1,-1,10,2,42,10
39,2,51,1,-1,4,9,6,21
39,1,50,1,-1,10,8,40,20
39,1,47,1,-1,8,5,32,17
40,1,22,1,-1,10,2,40,8
40,1,19,1,-1,9,3,38,14
43,1,68,1,-1,7,2,27,9
